item,ABC_group,XYZ_group
sku10813,C,Z
sku12441,C,X
sku27585,C,X
sku4764,C,X
sku13773,C,Z
sku17633,C,X
sku9713,C,Z
sku8943,C,Z
sku26124,C,Z
sku11042,C,X
sku13625,C,Z
sku20197,C,X
sku2365,C,X
sku11107,C,X
sku29383,C,Z
sku25306,C,X
sku27971,C,Y
sku13723,C,Z
sku19680,C,Z
sku6776,C,Z
sku7387,C,Z
sku27794,C,Z
sku19658,C,Z
sku144,C,Z
sku23070,C,X
sku16876,C,Z
sku7837,C,X
sku28197,C,X
sku8462,C,Z
sku8507,C,X
sku6811,C,Z
sku5756,C,Z
sku24265,C,Y
sku12098,C,Z
sku26916,C,X
sku5615,C,Z
sku6832,C,Z
sku26632,C,X
sku12164,C,Z
sku22314,C,X
sku5912,C,X
sku13825,C,Z
sku20117,C,Z
sku21240,C,Z
sku28897,C,Z
sku12823,C,Z
sku7076,C,Z
sku23799,C,Z
sku23696,C,X
sku7379,C,X
sku9045,C,X
sku15035,C,X
sku3495,C,X
sku24843,C,X
sku22219,C,X
sku23020,C,Z
sku26222,C,Z
sku23094,C,X
sku14916,C,Z
sku4911,C,X
sku19135,C,X
sku19751,C,X
sku3323,C,Z
sku9434,C,Z
sku11445,C,Z
sku9078,C,Z
sku2998,C,Z
sku2509,C,X
sku17652,C,X
sku24351,C,Z
sku8032,C,X
sku10085,C,Z
sku13576,C,X
sku22135,C,Y
sku21487,C,X
sku20622,C,Z
sku26059,C,X
sku5534,C,Z
sku27274,C,Z
sku20581,C,X
sku17581,C,Z
sku27311,C,Z
sku4967,C,Z
sku1346,C,Z
sku15982,C,X
sku27644,C,Z
sku30198,C,Z
sku14873,C,X
sku4792,C,X
sku18055,C,X
sku14240,C,Z
sku5926,C,X
sku17475,C,Z
sku12289,C,X
sku17196,C,X
sku4522,C,Z
sku21781,C,Z
sku14807,C,X
sku19102,C,Z
sku28690,C,Z
sku27427,C,X
sku7399,C,Z
sku13499,C,Z
sku3867,C,Z
sku17302,C,Y
sku19156,C,X
sku25360,C,Z
sku940,C,X
sku22700,C,Z
sku1550,C,X
sku7238,C,X
sku27852,C,Y
sku14075,C,Z
sku29341,C,X
sku419,C,X
sku2154,C,Z
sku27450,C,Z
sku20348,C,Z
sku10490,C,X
sku8211,C,Z
sku27204,C,Y
sku21885,C,Z
sku8548,C,Z
sku24747,C,Z
sku14947,C,Z
sku27738,C,X
sku4608,C,Z
sku8914,C,Z
sku20194,C,Y
sku17307,C,Z
sku12052,C,X
sku11014,C,X
sku5385,C,Z
sku28743,C,X
sku27145,C,Z
sku5561,C,X
sku5685,C,X
sku30362,C,Z
sku7454,C,Z
sku19222,C,Z
sku4973,C,Y
sku18330,C,Z
sku10618,C,Z
sku10372,C,Z
sku26847,C,X
sku24262,C,X
sku8517,C,X
sku6030,C,Z
sku28983,C,X
sku12347,C,X
sku22083,C,Z
sku4125,C,X
sku342,C,Z
sku24027,C,X
sku3107,C,X
sku9654,C,X
sku11661,C,X
sku14283,C,Z
sku1423,C,Z
sku21349,C,Z
sku20510,C,Z
sku21824,C,Z
sku19777,C,Z
sku1746,C,Z
sku23243,C,X
sku19339,C,Z
sku22168,C,Z
sku14500,C,X
sku12034,C,Z
sku12024,C,X
sku9870,C,Z
sku22089,C,X
sku3784,C,Z
sku29045,C,Z
sku13346,C,Z
sku1247,C,X
sku12439,C,Z
sku9684,C,Z
sku15159,C,Z
sku14046,C,Z
sku19741,C,Z
sku7531,C,X
sku23481,C,X
sku30005,C,Z
sku3201,C,X
sku15812,C,Z
sku14780,C,Z
sku6572,C,Z
sku28759,C,X
sku23499,C,Z
sku12226,C,Z
sku3195,C,Z
sku19215,C,Z
sku20178,C,X
sku4126,C,Z
sku14220,C,Z
sku26244,C,Z
sku23742,C,Z
sku24610,C,X
sku19681,C,Z
sku14829,C,Z
sku22834,C,X
sku4795,C,Z
sku16913,C,Z
sku11,C,Z
sku9266,C,Z
sku18685,C,Z
sku19362,C,X
sku16366,C,Z
sku21176,C,Y
sku17978,C,Z
sku23273,C,Z
sku10057,C,Z
sku28297,C,X
sku8707,C,X
sku5549,C,Z
sku27803,C,X
sku21966,C,Z
sku30422,C,Y
sku11480,C,Y
sku8972,C,X
sku14882,C,X
sku11547,C,Z
sku21053,C,X
sku24515,C,X
sku5109,C,X
sku15438,C,Z
sku8028,C,Z
sku13020,C,X
sku26949,C,X
sku25818,C,X
sku8157,C,Z
sku16597,C,Y
sku18707,C,Z
sku28374,C,Y
sku13361,C,Z
sku2201,C,Z
sku20140,C,Z
sku15938,C,X
sku574,C,X
sku15564,C,Y
sku2889,C,Z
sku9188,C,Z
sku10689,C,Z
sku21233,C,X
sku30312,C,Z
sku21449,C,Z
sku11238,C,Z
sku15248,C,X
sku16492,C,Z
sku8954,C,Z
sku23695,C,X
sku19814,C,Y
sku6338,C,X
sku9420,C,Z
sku24796,C,Z
sku23615,C,X
sku28023,C,Z
sku22139,C,Z
sku10974,C,Y
sku3079,C,Z
sku27138,C,X
sku3247,C,X
sku28652,C,X
sku13671,C,Y
sku14029,C,Z
sku3693,C,X
sku28876,C,X
sku28729,C,Z
sku5892,C,Y
sku18780,C,X
sku23978,C,X
sku9168,C,X
sku19991,C,X
sku2196,C,Z
sku4526,C,Z
sku15747,C,Z
sku1877,C,X
sku29289,C,Z
sku15032,C,X
sku6352,C,X
sku16549,C,X
sku22539,C,Z
sku25757,C,X
sku5889,C,Z
sku17728,C,X
sku10702,C,Z
sku16403,C,Z
sku17234,C,X
sku6171,C,Z
sku17942,C,Z
sku9905,C,X
sku19320,C,Z
sku21185,C,Z
sku13166,C,X
sku17340,C,X
sku20177,C,X
sku24397,C,X
sku30277,C,Z
sku5859,C,Z
sku5618,C,Y
sku7312,C,X
sku14226,C,Z
sku3347,C,Z
sku11120,C,X
sku12982,C,X
sku24816,C,X
sku28450,C,Z
sku6481,C,X
sku25398,C,X
sku2315,C,X
sku13778,C,Z
sku13486,C,Z
sku28708,C,X
sku28838,C,Z
sku28973,C,X
sku15336,C,X
sku4903,C,X
sku11929,C,Z
sku772,C,X
sku5113,C,Z
sku20442,C,X
sku502,C,X
sku5355,C,X
sku27344,C,X
sku6588,C,X
sku21926,C,Z
sku10640,C,Z
sku16963,C,X
sku29069,C,Z
sku6144,C,Z
sku3179,C,X
sku14632,C,Z
sku11701,C,Z
sku14135,C,Z
sku1383,C,X
sku15493,C,Z
sku15034,C,X
sku27192,C,Z
sku20403,C,Z
sku13801,C,Z
sku13805,C,Z
sku3862,C,Z
sku14913,C,Z
sku7412,C,X
sku17787,C,Z
sku20530,C,X
sku9369,C,Z
sku19126,C,Z
sku19312,C,Z
sku23932,C,X
sku2360,C,Z
sku16068,C,Z
sku9611,C,X
sku14830,C,Z
sku388,C,Z
sku738,C,Z
sku27052,C,Y
sku26240,C,Z
sku13078,C,Z
sku26100,C,Z
sku30157,C,X
sku451,C,Z
sku4539,C,Z
sku2239,C,X
sku2723,C,X
sku14404,C,Z
sku5897,C,X
sku29182,C,Z
sku25637,C,X
sku24307,C,X
sku15539,C,X
sku27832,C,Z
sku23388,C,X
sku18214,C,X
sku19414,C,X
sku10473,C,Z
sku5709,C,X
sku27838,C,X
sku2371,C,Z
sku28566,C,Y
sku23246,C,X
sku29397,C,Z
sku25846,C,Z
sku9048,C,Z
sku30080,C,X
sku24617,C,X
sku12445,C,Z
sku25525,C,Z
sku20198,C,X
sku17397,C,Y
sku27433,C,X
sku29663,C,X
sku28248,C,Z
sku10947,C,X
sku6963,C,Z
sku656,C,Z
sku30009,C,Z
sku919,C,Z
sku12309,C,Z
sku811,C,Z
sku16289,C,Z
sku1353,C,Z
sku27929,C,Z
sku492,C,Z
sku1274,C,Z
sku7167,C,Z
sku17112,C,Z
sku10847,C,X
sku20633,C,Z
sku19546,C,Z
sku25314,C,Y
sku23403,C,Z
sku18996,C,Z
sku29399,C,X
sku24605,C,Z
sku24206,C,X
sku5602,C,X
sku14130,C,Z
sku21394,C,X
sku7225,C,Z
sku221,C,Z
sku189,C,X
sku26481,C,X
sku14708,C,Z
sku12320,C,Z
sku153,C,Z
sku15582,C,Z
sku1124,C,Z
sku16909,C,X
sku18013,C,Z
sku8341,C,X
sku13429,C,Z
sku13490,C,Z
sku14798,C,Z
sku18968,C,Z
sku19005,C,Z
sku14211,C,Z
sku14231,C,Z
sku28612,C,X
sku14747,C,X
sku7897,C,Z
sku12863,C,Z
sku9560,C,Z
sku25442,C,Z
sku10259,C,Z
sku13469,C,Z
sku26901,C,X
sku20298,C,Z
sku25925,C,Z
sku12602,C,Z
sku26775,C,Z
sku6961,C,Z
sku2426,C,X
sku9781,C,X
sku4317,C,Z
sku11542,C,Z
sku8542,C,Z
sku24677,C,Z
sku14607,C,Z
sku20137,C,Z
sku30100,C,Z
sku9791,C,X
sku23823,C,Y
sku27293,C,X
sku26979,C,Z
sku24854,C,Z
sku21400,C,X
sku27766,C,Z
sku8346,C,X
sku7635,C,X
sku11195,C,X
sku29523,C,X
sku27415,C,X
sku26004,C,X
sku21276,C,Z
sku19836,C,Z
sku23057,C,X
sku30402,C,X
sku2496,C,Z
sku13543,C,X
sku3534,C,Z
sku21690,C,X
sku8889,C,X
sku16195,C,Y
sku14809,C,Z
sku3794,C,Z
sku3763,C,Z
sku7517,C,Z
sku6577,C,X
sku1049,C,Z
sku28343,C,X
sku13318,C,Z
sku20585,C,Z
sku1108,C,Z
sku23604,C,Z
sku26029,C,Z
sku11472,C,X
sku14056,C,X
sku17616,C,Z
sku13325,C,X
sku9830,C,Z
sku23907,C,Y
sku24411,C,X
sku11432,C,Z
sku3885,C,Z
sku23795,C,Z
sku22803,C,Z
sku1370,C,Z
sku2165,C,Z
sku18354,C,Z
sku11532,C,Z
sku20610,C,Y
sku4147,C,Y
sku9001,C,X
sku25233,C,X
sku17474,C,Z
sku20389,C,Z
sku14197,C,X
sku25045,C,X
sku11448,C,Z
sku15304,C,X
sku5402,C,X
sku1689,C,X
sku10755,C,X
sku9133,C,X
sku6706,C,X
sku7114,C,Z
sku7416,C,Z
sku26917,C,Z
sku21447,C,Z
sku14796,C,Z
sku8795,C,Z
sku18546,C,Z
sku24277,C,X
sku28922,C,Z
sku2705,C,Z
sku23201,C,X
sku23360,C,Z
sku6359,C,X
sku28757,C,Z
sku24514,C,Y
sku11611,C,X
sku3319,C,Z
sku27989,C,X
sku7043,C,Z
sku12429,C,X
sku17379,C,Z
sku26057,C,Z
sku19003,C,Y
sku12398,C,X
sku1949,C,X
sku1172,C,X
sku1659,C,X
sku5143,C,X
sku22097,C,Z
sku10426,C,Y
sku434,C,X
sku19229,C,Z
sku20078,C,X
sku1735,C,X
sku14048,C,X
sku25772,C,Z
sku18597,C,Y
sku11035,C,Z
sku4014,C,Y
sku2960,C,Z
sku3608,C,Z
sku16470,C,Z
sku14345,C,Y
sku1680,C,X
sku12757,C,X
sku2312,C,Y
sku27480,C,X
sku16932,C,Z
sku29174,C,X
sku7079,C,X
sku22912,C,X
sku8656,C,X
sku15711,C,Z
sku30542,C,Z
sku11005,C,Z
sku28441,C,X
sku30214,C,Z
sku6222,C,X
sku17880,C,Z
sku8863,C,X
sku24404,C,X
sku8622,C,X
sku3125,C,Y
sku16463,C,Z
sku12095,C,X
sku9969,C,Z
sku16135,C,Z
sku16275,C,Z
sku26948,C,Y
sku12877,C,Z
sku8467,C,Z
sku21654,C,X
sku25644,C,X
sku18748,C,X
sku8078,C,X
sku891,C,Z
sku6366,C,Z
sku11760,C,Z
sku7278,C,X
sku235,C,Z
sku30497,C,X
sku23544,C,Z
sku9646,C,Z
sku10587,C,X
sku20132,C,X
sku22128,C,Z
sku3729,C,X
sku26284,C,X
sku14860,C,Z
sku17138,C,X
sku9696,C,X
sku20569,C,X
sku20459,C,X
sku6015,C,Y
sku19734,C,Z
sku16791,C,Z
sku11737,C,X
sku9802,C,Y
sku19637,C,Z
sku20889,C,Y
sku2383,C,X
sku16546,C,Z
sku2711,C,X
sku11766,C,Z
sku11117,C,Z
sku15443,C,Z
sku24916,C,Z
sku17272,C,X
sku22412,C,X
sku18100,C,Z
sku5470,C,Z
sku17615,C,Y
sku13577,C,Z
sku8939,C,Z
sku16668,C,Y
sku1,C,Z
sku6289,C,X
sku27734,C,Z
sku12967,C,Z
sku29380,C,Z
sku21128,C,Z
sku24000,C,Z
sku1829,C,Z
sku7140,C,X
sku10294,C,X
sku16725,C,Z
sku10658,C,Z
sku11450,C,X
sku24089,C,Z
sku10410,C,X
sku2336,C,Z
sku11119,C,X
sku24874,C,Z
sku27925,C,Z
sku28318,C,X
sku643,C,Z
sku4160,C,Z
sku4465,C,Z
sku27636,C,Z
sku11248,C,Z
sku1682,C,X
sku2277,C,Z
sku6297,C,X
sku4096,C,Y
sku27856,C,Z
sku11429,C,X
sku6371,C,Z
sku12508,C,Y
sku15676,C,Z
sku18282,C,Z
sku20043,C,Z
sku17308,C,X
sku28723,C,X
sku7073,C,X
sku15777,C,Y
sku7724,C,Z
sku23807,C,X
sku9572,C,X
sku1576,C,X
sku13170,C,X
sku19653,C,X
sku20163,C,X
sku13449,C,X
sku5026,C,X
sku21311,C,X
sku26726,C,Z
sku15509,C,X
sku19388,C,X
sku2012,C,X
sku17648,C,X
sku3265,C,X
sku8609,C,X
sku26674,C,Z
sku21539,C,X
sku3176,C,Z
sku1679,C,X
sku20367,C,X
sku10445,C,Z
sku22915,C,Z
sku14966,C,Z
sku20977,C,Y
sku7383,C,Z
sku11493,C,Y
sku12468,C,Z
sku10287,C,X
sku7168,C,Y
sku13731,C,Z
sku2839,C,Z
sku11958,C,X
sku29446,C,Y
sku28433,C,Z
sku10768,C,X
sku9582,C,Z
sku4582,C,Z
sku12572,C,Z
sku27498,C,Z
sku2234,C,Z
sku24252,C,X
sku21193,C,X
sku23837,C,X
sku25638,C,Z
sku6134,C,Z
sku25279,C,Z
sku17437,C,X
sku2658,C,Z
sku2193,C,Z
sku2956,C,Z
sku27172,C,Z
sku26762,C,Z
sku16264,C,Y
sku5180,C,Y
sku2264,C,X
sku12353,C,X
sku5127,C,Z
sku14766,C,Z
sku11135,C,Y
sku15361,C,Z
sku9777,C,X
sku32,C,Z
sku11803,C,X
sku11128,C,Z
sku9718,C,X
sku23098,C,Z
sku11205,C,X
sku28502,C,Z
sku25592,C,Z
sku25129,C,X
sku2503,C,Z
sku18643,C,Z
sku7280,C,Y
sku22192,C,X
sku12163,C,Z
sku16996,C,X
sku24737,C,Z
sku18293,C,Z
sku21805,C,Z
sku9069,C,X
sku13698,C,Z
sku6921,C,Z
sku26812,C,Z
sku26218,C,Z
sku24494,C,X
sku27797,C,Z
sku30034,C,Z
sku27429,C,Z
sku7535,C,X
sku22362,C,Z
sku233,C,Z
sku26086,C,Z
sku10574,C,Z
sku10137,C,Z
sku14251,C,X
sku25905,C,Z
sku21992,C,X
sku17268,C,X
sku25261,C,Y
sku15200,C,Z
sku10551,C,X
sku8782,C,Z
sku3363,C,X
sku12648,C,Y
sku27063,C,X
sku18343,C,Z
sku29158,C,X
sku8400,C,X
sku26848,C,Z
sku3065,C,X
sku12170,C,Y
sku22602,C,X
sku7666,C,Z
sku30555,C,Z
sku4819,C,X
sku29722,C,Z
sku6932,C,Z
sku4571,C,X
sku10443,C,X
sku16498,C,X
sku30278,C,Z
sku13787,C,X
sku8776,C,X
sku8321,C,X
sku28159,C,X
sku23419,C,X
sku8784,C,Z
sku23107,C,X
sku14290,C,Z
sku9320,C,Z
sku1816,C,X
sku7861,C,Z
sku3339,C,X
sku21251,C,X
sku13923,C,Y
sku2435,C,Z
sku24558,C,X
sku13504,C,X
sku13954,C,Z
sku29835,C,Z
sku26718,C,Z
sku29676,C,Z
sku10346,C,Z
sku27969,C,X
sku19119,C,X
sku29046,C,X
sku7481,C,X
sku10184,C,Z
sku16011,C,Z
sku9428,C,Z
sku11085,C,Z
sku30398,C,X
sku7151,C,X
sku8445,C,Z
sku3808,C,Z
sku24640,C,Z
sku9201,C,X
sku18419,C,Z
sku5068,C,X
sku28474,C,X
sku25680,C,Z
sku4188,C,Z
sku23960,C,X
sku29115,C,Y
sku29098,C,Z
sku29033,C,Z
sku2897,C,Z
sku25972,C,X
sku23716,C,Z
sku22249,C,Y
sku7796,C,Z
sku23361,C,X
sku28088,C,Z
sku9422,C,X
sku19884,C,Z
sku15692,C,Z
sku20285,C,X
sku23237,C,Z
sku13682,C,X
sku20110,C,X
sku17577,C,X
sku26924,C,X
sku23847,C,X
sku16922,C,Z
sku8370,C,Z
sku9051,C,Z
sku13704,C,Z
sku26439,C,Z
sku10529,C,Z
sku12598,C,Z
sku13623,C,X
sku24410,C,Z
sku30547,C,Z
sku12762,C,Z
sku24994,C,X
sku11959,C,Z
sku670,C,Z
sku5168,C,X
sku28673,C,Z
sku26864,C,X
sku14624,C,X
sku15830,C,X
sku10315,C,X
sku6207,C,X
sku19845,C,X
sku2203,C,Z
sku6044,C,X
sku4852,C,Z
sku8773,C,Z
sku22172,C,Z
sku21183,C,X
sku11920,C,Z
sku13457,C,Z
sku28079,C,X
sku26440,C,Y
sku20373,C,Z
sku391,C,X
sku25023,C,X
sku24054,C,Z
sku13915,C,Z
sku23862,C,Z
sku13379,C,X
sku20751,C,X
sku7204,C,Z
sku7910,C,Z
sku23803,C,Z
sku15335,C,Z
sku4924,C,Y
sku13965,C,Z
sku7473,C,Z
sku11559,C,X
sku21103,C,Z
sku8744,C,X
sku10701,C,Z
sku10041,C,X
sku21616,C,Z
sku23234,C,X
sku24493,C,Z
sku30360,C,Z
sku16449,C,X
sku4592,C,Z
sku17852,C,X
sku15577,C,Z
sku28082,C,X
sku11836,C,Y
sku28372,C,Z
sku2135,C,X
sku10699,C,X
sku10451,C,Z
sku7864,C,Z
sku50,C,X
sku29915,C,X
sku12143,C,X
sku29224,C,Z
sku30443,C,X
sku18037,C,Z
sku1657,C,Y
sku9759,C,Z
sku7009,C,Z
sku14250,C,Z
sku12550,C,Z
sku12993,C,X
sku29520,C,X
sku24479,C,X
sku14369,C,Y
sku28955,C,X
sku340,C,Z
sku22742,C,Z
sku29198,C,Z
sku20942,C,X
sku24114,C,X
sku17313,C,Z
sku11767,C,Z
sku20096,C,Z
sku8983,C,X
sku6613,C,X
sku22390,C,X
sku1739,C,Z
sku26796,C,Z
sku28763,C,Z
sku23850,C,X
sku26829,C,X
sku19226,C,X
sku5879,C,Z
sku14770,C,Z
sku29548,C,Z
sku15167,C,Z
sku28258,C,Z
sku265,C,Y
sku21754,C,Z
sku2766,C,Z
sku6151,C,X
sku20289,C,X
sku23093,C,Z
sku2794,C,Y
sku13817,C,Z
sku5740,C,Y
sku17517,C,X
sku13560,C,Z
sku27417,C,X
sku1838,C,Z
sku22610,C,X
sku16583,C,X
sku20130,C,X
sku29311,C,Z
sku15282,C,X
sku8678,C,X
sku25029,C,X
sku24991,C,X
sku8031,C,Z
sku3950,C,X
sku27828,C,Z
sku19528,C,X
sku7949,C,X
sku18619,C,Z
sku4037,C,Z
sku10803,C,Z
sku25127,C,Y
sku17518,C,X
sku17441,C,Y
sku2280,C,X
sku29344,C,X
sku12422,C,Z
sku20725,C,Z
sku23371,C,Z
sku5213,C,X
sku18970,C,Z
sku1328,C,Z
sku1291,C,Z
sku28221,C,X
sku13641,C,Z
sku13444,C,X
sku17239,C,X
sku17618,C,Y
sku19937,C,X
sku25722,C,X
sku12330,C,X
sku21509,C,X
sku1970,C,Z
sku9774,C,Z
sku23610,C,Z
sku15924,C,Z
sku20426,C,Z
sku15784,C,X
sku19272,C,Z
sku28283,C,Z
sku22070,C,X
sku7925,C,X
sku1742,C,X
sku10770,C,X
sku26065,C,Z
sku6638,C,X
sku25695,C,X
sku7793,C,Z
sku5545,C,X
sku5715,C,Z
sku16335,C,Z
sku5006,C,Z
sku28801,C,Z
sku1167,C,X
sku2218,C,X
sku22624,C,Z
sku27994,C,Z
sku5484,C,Z
sku14688,C,Z
sku2762,C,Z
sku10435,C,Z
sku16423,C,Z
sku1381,C,X
sku23322,C,X
sku3374,C,Z
sku19201,C,Z
sku7714,C,Z
sku8971,C,X
sku9145,C,X
sku7012,C,X
sku2244,C,Z
sku16851,C,X
sku2533,C,Z
sku397,C,Z
sku10239,C,X
sku8,C,Z
sku15069,C,X
sku9736,C,Y
sku27873,C,Z
sku29368,C,Z
sku1287,C,X
sku25558,C,Z
sku22767,C,X
sku18666,C,Z
sku29376,C,X
sku20248,C,Z
sku17870,C,Z
sku498,C,X
sku5438,C,X
sku16448,C,Z
sku21555,C,X
sku28456,C,Z
sku15370,C,Z
sku5079,C,X
sku28306,C,X
sku30128,C,X
sku5959,C,Z
sku29318,C,X
sku5231,C,X
sku28824,C,X
sku8316,C,X
sku9612,C,Z
sku26308,C,Z
sku28576,C,Z
sku20692,C,Z
sku8938,C,X
sku2905,C,Z
sku16864,C,X
sku13539,C,Z
sku21951,C,X
sku5134,C,X
sku24812,C,X
sku27675,C,Z
sku9752,C,Z
sku22591,C,X
sku7080,C,X
sku18626,C,Z
sku23287,C,Z
sku11689,C,Z
sku16761,C,X
sku1567,C,Z
sku4676,C,X
sku20135,C,Z
sku14575,C,X
sku10310,C,Z
sku24245,C,X
sku15919,C,Z
sku27552,C,X
sku12983,C,X
sku6176,C,Z
sku9982,C,Z
sku14861,C,X
sku17541,C,Z
sku29995,C,Z
sku26079,C,Z
sku6647,C,Z
sku15498,C,Z
sku6535,C,X
sku5979,C,Z
sku21851,C,X
sku19803,C,X
sku22787,C,X
sku12634,C,Z
sku14068,C,X
sku18195,C,Z
sku28877,C,Z
sku2525,C,X
sku3512,C,Z
sku14147,C,Z
sku23965,C,X
sku19037,C,Y
sku22470,C,Z
sku17932,C,X
sku2622,C,Z
sku25992,C,Z
sku27050,C,Z
sku21062,C,Z
sku17849,C,Y
sku8758,C,Z
sku13510,C,X
sku16978,C,X
sku15274,C,X
sku24892,C,X
sku20938,C,Z
sku5074,C,Z
sku8892,C,Z
sku9568,C,Z
sku15896,C,X
sku8290,C,Z
sku26737,C,Z
sku26641,C,Z
sku13229,C,Z
sku28014,C,X
sku3444,C,Y
sku5002,C,X
sku16316,C,X
sku21383,C,Z
sku6367,C,X
sku3677,C,Z
sku19041,C,X
sku26531,C,X
sku14470,C,X
sku15580,C,X
sku730,C,X
sku12951,C,Z
sku20626,C,Z
sku13225,C,X
sku16051,C,X
sku6234,C,Z
sku24922,C,Z
sku21488,C,Z
sku29630,C,X
sku1367,C,X
sku2903,C,X
sku21378,C,X
sku21842,C,X
sku1665,C,Z
sku1422,C,Z
sku19656,C,X
sku14974,C,X
sku3119,C,X
sku8978,C,Z
sku25175,C,Z
sku24200,C,X
sku29231,C,Z
sku27941,C,Z
sku4374,C,Y
sku2118,C,Y
sku1993,C,X
sku9990,C,Z
sku15654,C,Z
sku12117,C,Z
sku17567,C,Z
sku5643,C,X
sku3162,C,X
sku17171,C,Z
sku15859,C,Z
sku5315,C,Z
sku28650,C,X
sku7388,C,X
sku6172,C,Z
sku29051,C,X
sku4811,C,X
sku18275,C,Z
sku6177,C,Y
sku6631,C,X
sku28739,C,Y
sku3267,C,X
sku25619,C,X
sku10180,C,Z
sku17829,C,Y
sku6260,C,X
sku12372,C,Z
sku28852,C,X
sku29245,C,Z
sku6994,C,X
sku8928,C,X
sku8910,C,Z
sku4965,C,X
sku21090,C,X
sku9012,C,Y
sku15600,C,Z
sku11270,C,X
sku8918,C,Z
sku18506,C,X
sku840,C,X
sku6772,C,Z
sku2827,C,Z
sku25567,C,X
sku14983,C,Z
sku5085,C,Z
sku6848,C,X
sku12350,C,Z
sku1819,C,X
sku23890,C,Z
sku998,C,X
sku25714,C,Z
sku1822,C,Z
sku7297,C,Z
sku15015,C,Z
sku8797,C,Z
sku20599,C,Z
sku25436,C,Z
sku20848,C,Z
sku2660,C,Z
sku13148,C,Z
sku25072,C,X
sku3330,C,Z
sku8484,C,Z
sku9062,C,Z
sku23488,C,Z
sku107,C,Z
sku187,C,Z
sku18824,C,X
sku25555,C,X
sku17159,C,X
sku17977,C,X
sku7180,C,X
sku28869,C,X
sku16514,C,Z
sku311,C,X
sku28514,C,X
sku5581,C,Z
sku1893,C,X
sku23471,C,X
sku11191,C,Z
sku24340,C,X
sku21069,C,X
sku23936,C,Z
sku154,C,X
sku4424,C,X
sku16802,C,X
sku18880,C,X
sku3493,C,Z
sku24168,C,X
sku17641,C,Z
sku24409,C,X
sku1939,C,X
sku23515,C,X
sku5880,C,Z
sku21822,C,Z
sku13939,C,X
sku7779,C,X
sku17009,C,X
sku4897,C,X
sku19263,C,X
sku4978,C,Z
sku26760,C,Z
sku606,C,Z
sku8152,C,Z
sku10740,C,X
sku20587,C,X
sku23899,C,Z
sku23446,C,Z
sku13979,C,Z
sku14407,C,Z
sku16880,C,X
sku2825,C,Z
sku2417,C,Z
sku7059,C,X
sku15573,C,X
sku29657,C,X
sku14093,C,X
sku26564,C,Z
sku21864,C,Z
sku14895,C,Z
sku26457,C,X
sku19848,C,Z
sku13863,C,Z
sku13116,C,X
sku25441,C,Z
sku20419,C,Z
sku18432,C,Z
sku21338,C,X
sku10489,C,X
sku19996,C,X
sku14803,C,X
sku23327,C,X
sku5241,C,X
sku2149,C,X
sku30511,C,Z
sku13579,C,Z
sku28425,C,Z
sku4754,C,X
sku26498,C,X
sku12516,C,Z
sku3578,C,Z
sku24929,C,X
sku7105,C,Z
sku3814,C,Z
sku1920,C,X
sku1677,C,Z
sku4932,C,Z
sku19560,C,Z
sku15993,C,X
sku17919,C,Z
sku184,C,X
sku23639,C,Z
sku29379,C,X
sku7570,C,X
sku18818,C,Z
sku24243,C,X
sku5550,C,X
sku10493,C,X
sku2638,C,X
sku16228,C,Z
sku13924,C,Z
sku26697,C,Y
sku25784,C,Y
sku20568,C,Z
sku15323,C,X
sku30221,C,Z
sku11010,C,Z
sku8234,C,X
sku6500,C,X
sku28592,C,X
sku28271,C,Z
sku19461,C,X
sku5436,C,X
sku4998,C,X
sku25805,C,X
sku26246,C,X
sku19384,C,Z
sku23329,C,Z
sku8946,C,Z
sku29562,C,X
sku12609,C,X
sku20152,C,X
sku19053,C,X
sku24699,C,X
sku19296,C,X
sku16431,C,X
sku29994,C,Z
sku5564,C,Z
sku4060,C,X
sku13677,C,X
sku27332,C,X
sku5795,C,X
sku8410,C,X
sku10338,C,Z
sku3121,C,X
sku4913,C,Z
sku29470,C,Z
sku11699,C,Z
sku14820,C,Z
sku7166,C,Z
sku14045,C,Z
sku30189,C,Z
sku28898,C,Z
sku1095,C,Z
sku20524,C,Z
sku8066,C,X
sku19218,C,Y
sku5224,C,Z
sku11546,C,X
sku677,C,X
sku25187,C,Y
sku22826,C,X
sku21444,C,Z
sku9374,C,X
sku24383,C,Z
sku24375,C,Z
sku29367,C,X
sku230,C,Z
sku13771,C,Z
sku17973,C,X
sku23081,C,X
sku28172,C,X
sku3097,C,X
sku25499,C,Z
sku25003,C,Z
sku19946,C,Z
sku23573,C,Z
sku19675,C,X
sku2662,C,Z
sku3450,C,X
sku29667,C,X
sku9675,C,Z
sku1259,C,Z
sku12443,C,X
sku15328,C,X
sku28781,C,Z
sku8997,C,Z
sku24869,C,Z
sku1097,C,Z
sku3338,C,X
sku17381,C,Z
sku10907,C,X
sku19023,C,Z
sku8245,C,Z
sku5510,C,X
sku16384,C,Z
sku5937,C,X
sku19714,C,Z
sku23678,C,Z
sku5569,C,Z
sku16232,C,X
sku26346,C,Z
sku17064,C,X
sku5412,C,Z
sku12198,C,Z
sku19883,C,Z
sku20254,C,Z
sku28158,C,X
sku25752,C,X
sku26617,C,Z
sku26150,C,X
sku17135,C,Z
sku26061,C,Z
sku22655,C,Z
sku4613,C,Z
sku20323,C,Z
sku16848,C,Z
sku8391,C,X
