item,total_amount,cumulative_percent,ABC_group
sku1727,140292,42.184988442588924,A
sku2987,140281,42.207304563908096,A
sku27043,140255,42.22961654910653,A
sku5416,140235,42.25192535267362,A
sku6447,140161,42.27422238420473,A
sku3894,140051,42.29650191676346,A
sku3685,139929,42.318762041371,A
sku20471,139897,42.3410170753684,A
sku8067,139850,42.363264632532136,A
sku29512,139800,42.38550423561752,A
sku19719,139771,42.40773922533745,A
sku8443,139435,42.42992076365083,A
sku9054,139377,42.45209307523331,A
sku15899,139144,42.47422832081065,A
sku9907,139103,42.49635704404374,A
sku22285,139040,42.518475745138105,A
sku1174,138865,42.540566606958215,A
sku24802,138853,42.562655559799516,A
sku29974,138835,42.584741649172614,A
sku16599,138796,42.60682153436459,A
sku13558,138526,42.62885846753344,A
sku3562,138475,42.650887287542375,A
sku23463,138311,42.67289001817429,A
sku6544,138008,42.694844547091364,A
sku14550,137995,42.716797007948074,A
sku5517,137823,42.73872210677523,A
sku9851,137686,42.76062541142769,A
sku27891,137631,42.78251996659395,A
sku6525,137561,42.804403386050524,A
sku1191,137280,42.82624210358672,A
sku24606,137201,42.84806825367912,A
sku25600,137185,42.869891858466445,A
sku6506,137179,42.891714508764366,A
sku2725,137111,42.91352634151573,A
sku21881,137050,42.93532847029149,A
sku23323,137001,42.95712280407046,A
sku11139,136938,42.978907115710705,A
sku6418,136787,43.00066740603431,A
sku30002,136579,43.02239460739195,A
sku16571,136349,43.04408521998916,A
sku17256,136267,43.065762787897846,A
sku4186,135974,43.087393744907374,A
sku29878,135896,43.10901229355466,A
sku29505,135808,43.130616843024036,A
sku22613,135778,43.15221662004641,A
sku29635,135751,43.17381210186646,A
sku27081,135744,43.19540647011555,A
sku14473,135580,43.21697474898762,A
sku691,135306,43.238499439510306,A
sku7513,135235,43.26001283524171,A
sku11925,135207,43.281521776689246,A
sku27947,135170,43.303024832118794,A
sku18848,134879,43.32448159481231,A
sku12185,134562,43.34588792864904,A
sku28003,134351,43.3672606962751,A
sku19150,134238,43.388615487684085,A
sku8204,134183,43.409961529606875,A
sku3796,133913,43.431264619506535,A
sku11576,133879,43.45256230063291,A
sku14253,133526,43.473803825966094,A
sku16046,133493,43.495040101607565,A
sku30167,133479,43.51627415010709,A
sku25236,133478,43.537508039525044,A
sku7214,133464,43.558739701801066,A
sku7769,133435,43.579966750711634,A
sku23757,133345,43.60117948228116,A
sku292,133304,43.62238569150644,A
sku15077,132919,43.643530654328366,A
sku15989,132880,43.66466941296918,A
sku28133,132660,43.68577317366522,A
sku20179,132441,43.70684209549806,A
sku21099,132103,43.72785724776121,A
sku19632,132031,43.748860946151524,A
sku19908,131952,43.76985207709804,A
sku7313,131950,43.79084288988141,A
sku2082,131665,43.811788364418156,A
sku15765,131513,43.832709658556695,A
sku20315,131371,43.8536083631127,A
sku11612,131294,43.87449481838804,A
sku27477,131189,43.89536457009882,A
sku25118,131101,43.9162203226317,A
sku7099,131021,43.937063348639214,A
sku29236,130986,43.95790080679187,A
sku18254,130650,43.978684813537974,A
sku9400,130549,43.999452753045794,A
sku30011,130518,44.020215761025035,A
sku2920,130360,44.04095363411667,A
sku9998,130354,44.06169055271889,A
sku15012,130325,44.082422857955684,A
sku28819,130268,44.10314609554314,A
sku25139,130027,44.12383099447292,A
sku3027,129980,44.14450841656904,A
sku16301,129939,44.16517931632091,A
sku25671,129858,44.18583733046584,A
sku10128,129645,44.20646146023697,A
sku24889,129568,44.227073340727436,A
sku2746,129450,44.24766644959298,A
sku6850,129193,44.26821867449576,A
sku6196,129164,44.2887662860331,A
sku17060,129098,44.30930339818701,A
sku9287,129026,44.32982905646809,A
sku21481,129013,44.35035264668879,A
sku24242,128630,44.37081530866928,A
sku14237,128000,44.391177749262475,A
sku3945,127984,44.4115376445506,A
sku27374,127856,44.43187717739813,A
sku26658,127852,44.45221607391939,A
sku25628,127624,44.47251869984334,A
sku25511,127483,44.492798895266326,A
sku27261,126980,44.512999072661046,A
sku6261,126956,44.533195432098154,A
sku24368,126693,44.553349953083114,A
sku29083,126275,44.57343797797299,A
sku30416,126243,44.593520912252735,A
sku9504,126049,44.613572984708455,A
sku12354,125946,44.63360867176276,A
sku10709,125828,44.65362558719214,A
sku5129,125758,44.67363136691182,A
sku6593,125655,44.693620761230086,A
sku346,125559,44.7135948837179,A
sku786,125450,44.73355166631491,A
sku9881,125376,44.75349667687594,A
sku22330,125352,44.773437869479366,A
sku433,125261,44.793364585660186,A
sku5486,125007,44.81325089512295,A
sku16910,124592,44.83307118573535,A
sku27765,124525,44.85288081788275,A
sku29553,124377,44.87266690595822,A
sku2821,124307,44.89244185832399,A
sku24661,124092,44.912182608152825,A
sku11433,123950,44.931900768399125,A
sku3361,123676,44.95157534029603,A
sku11049,123519,44.9712249363869,A
sku1373,123341,44.99084621595882,A
sku2580,123320,45.010464154817825,A
sku21843,123282,45.030076048577286,A
sku1894,123179,45.04967155693532,A
sku2635,123156,45.06926340641732,A
sku29393,122864,45.088808804081715,A
sku12431,122819,45.10834704307559,A
sku2894,122583,45.12784773881962,A
sku1583,122515,45.14733761701708,A
sku2908,122432,45.166814291444474,A
sku11781,122326,45.18627410322575,A
sku16578,122173,45.20570957552725,A
sku19585,122138,45.225139479973905,A
sku5775,121981,45.24454440861452,A
sku24451,121821,45.263923884204395,A
sku16745,121780,45.28329683745002,A
sku24777,121753,45.30266549549332,A
sku2019,121680,45.32202254058223,A
sku18350,121645,45.341374017816285,A
sku7969,121637,45.360724222397806,A
sku12545,121597,45.380068063716635,A
sku22246,121519,45.39939949667324,A
sku7500,121350,45.41870404484499,A
sku4789,121192,45.43798345812914,A
sku21134,121096,45.45724759958284,A
sku11858,121000,45.4764964692061,A
sku3128,120811,45.495715272413165,A
sku26131,120719,45.51491944011605,A
sku28478,120687,45.534118517208796,A
sku27054,120630,45.55330852665221,A
sku29746,120463,45.572471969473916,A
sku5171,120362,45.59161934505734,A
sku24779,120325,45.61076083462277,A
sku29438,120185,45.62988005276882,A
sku3080,120067,45.648980499289934,A
sku3941,120012,45.668072196324864,A
sku14468,119940,45.68715243948696,A
sku28068,119906,45.70622727387577,A
sku21879,119879,45.72529781306226,A
sku14413,119734,45.74434528542153,A
sku9804,119731,45.76339228053609,A
sku3762,119659,45.78242782177782,A
sku323,119599,45.80145381812552,A
sku20868,119571,45.82047536018934,A
sku5047,119534,45.83949101623518,A
sku10707,119505,45.85850205891557,A
sku8449,119500,45.87751230618812,A
sku25303,119430,45.89651141775098,A
sku29685,119414,45.915507984008755,A
sku18792,119363,45.93449643710662,A
sku10312,119340,45.95348123132843,A
sku457,119173,45.97243945892853,A
sku17662,119014,45.991372392559455,A
sku12987,118993,46.01030198547747,A
sku11099,118907,46.02921789738071,A
sku4289,118661,46.048094675218444,A
sku20858,118654,46.0669703394852,A
sku23934,118399,46.085805437952345,A
sku16363,118386,46.10463846835911,A
sku16818,118356,46.12346672631886,A
sku21118,118305,46.142286871118685,A
sku14636,118255,46.16109906184016,A
sku7431,118235,46.179908070930296,A
sku10279,118220,46.19871469379691,A
sku17124,118214,46.21752036217413,A
sku10136,117975,46.23628801005681,A
sku6586,117581,46.254992979802026,A
sku1420,117560,46.27369460883434,A
sku21172,117525,46.292390670011805,A
sku23357,117512,46.311084663128895,A
sku17235,117470,46.32977197482017,A
sku12619,117343,46.348439083152414,A
sku29333,117332,46.36710444158742,A
sku23483,117091,46.38573146136475,A
sku5934,116951,46.40433620972267,A
sku21275,116757,46.42291009625658,A
sku9224,116433,46.44143244036273,A
sku27894,116240,46.45992408172643,A
sku18156,116125,46.478397428709904,A
sku18871,115901,46.496835141422345,A
sku12847,115871,46.515268081687765,A
sku6071,115533,46.533647252383496,A
sku25687,115475,46.55201719634834,A
sku18853,115438,46.57038125429519,A
sku11466,115259,46.58871683664153,A
sku9790,115176,46.607039215217796,A
sku4456,115149,46.625357298591744,A
sku16328,115109,46.643669018703015,A
sku12541,115067,46.66197405738846,A
sku5039,114971,46.68026382424347,A
sku29338,114891,46.6985408645731,A
sku10436,114884,46.71681679133176,A
sku8194,114862,46.73508921829595,A
sku10124,114807,46.753352895773936,A
sku16868,114792,46.77161418702842,A
sku29030,114687,46.789858774718354,A
sku18316,114676,46.80810161251105,A
sku7688,114659,46.82634174591711,A
sku25454,114143,46.844499793234526,A
sku303,114066,46.862645591271274,A
sku24122,113962,46.88077484482504,A
sku20004,113928,46.898898689605524,A
sku20131,113901,46.91701823918369,A
sku8862,113635,46.935095473065005,A
sku9959,113579,46.95316379837855,A
sku9887,113551,46.97122766940822,A
sku16628,113338,46.9892576560641,A
sku25386,113323,47.00728525649646,A
sku9850,113287,47.02530712999241,A
sku18018,113077,47.04329559635926,A
sku17865,113069,47.06128279007357,A
sku11596,112711,47.07921303258685,A
sku15961,112669,47.09713659367431,A
sku25528,112647,47.11505665496729,A
sku25323,112601,47.13296939850819,A
sku9727,112582,47.15087911949931,A
sku1605,112580,47.16878852232729,A
sku28664,112510,47.186686789445574,A
sku29708,112315,47.20455403565827,A
sku30523,112274,47.22241475952671,A
sku15956,112238,47.24026975645874,A
sku21971,112190,47.25811711747554,A
sku26318,112037,47.27594013901257,A
sku16136,112033,47.29376252422333,A
sku9388,111773,47.31154354822664,A
sku30061,111759,47.329322345088,A
sku30084,111698,47.34709143797377,A
sku15343,111686,47.36485862188074,A
sku15314,111657,47.38262119242226,A
sku19046,111618,47.400377558782665,A
sku3607,111600,47.418131061674856,A
sku18756,111458,47.43586197498452,A
sku24059,111442,47.4535903429891,A
sku16420,111395,47.47131123416003,A
sku570,111356,47.48902592114984,A
sku17489,111313,47.50673376763227,A
sku14871,111308,47.52444081870686,A
sku12204,111222,47.542134188766674,A
sku28796,111218,47.55982692250022,A
sku6859,111203,47.57751727001026,A
sku24387,111124,47.5951950500765,A
sku7563,111108,47.61287028483766,A
sku11268,111069,47.63053931541771,A
sku27329,111057,47.64820643701895,A
sku9206,111034,47.66586989974414,A
sku14842,110998,47.68352763553292,A
sku4422,110867,47.7011645316364,A
sku21472,110856,47.71879967784265,A
sku13996,110521,47.7363815317239,A
sku15529,110446,47.75395145448762,A
sku20064,110407,47.77151517307022,A
sku6182,110368,47.78907268747171,A
sku26665,110127,47.80659186321551,A
sku29945,110111,47.824108493654236,A
sku9182,110076,47.84161955623812,A
sku7668,110069,47.85912950525103,A
sku23189,109978,47.87662497784133,A
sku16892,109791,47.89409070217857,A
sku2816,109552,47.91151840602128,A
sku19087,109350,47.92891397538742,A
sku11019,109221,47.9462890232314,A
sku19896,109214,47.96366295750441,A
sku10070,109120,47.98102193811011,A
sku28521,109092,47.99837646443193,A
sku17770,108984,48.0157138099445,A
sku5431,108858,48.03303111117961,A
sku28176,108821,48.05034252639673,A
sku12958,108820,48.0676537825323,A
sku2523,108790,48.08496026622084,A
sku5970,108545,48.10222777492544,A
sku25419,108531,48.119493056488096,A
sku15861,108482,48.136750543053964,A
sku22978,108391,48.153993553197225,A
sku13372,108334,48.171227495691156,A
sku22628,108313,48.18845809747218,A
sku27306,108262,48.20568058609327,A
sku10291,108229,48.222897825022656,A
sku27855,108170,48.24010567813958,A
sku13779,107925,48.25727455627255,A
sku7721,107906,48.27444041185575,A
sku10026,107879,48.291601972236634,A
sku25123,107799,48.30875080609215,A
sku21169,107627,48.32587227791812,A
sku10660,107611,48.34299120443901,A
sku2737,107595,48.36010758565483,A
sku26696,107530,48.37721362656879,A
sku23534,107396,48.39429835055275,A
sku17934,107334,48.41137321147955,A
sku5504,107330,48.42844743608008,A
sku18322,107225,48.44550495711605,A
sku23521,106993,48.46252557122846,A
sku21380,106935,48.47953695860997,A
sku20924,106916,48.49654532344171,A
sku27921,106876,48.513547325010755,A
sku13770,106723,48.53052498710004,A
sku26894,106677,48.547495331437226,A
sku9077,106659,48.56446281230621,A
sku14423,106594,48.581419952873325,A
sku7898,106400,48.59834623161642,A
sku13337,106367,48.6152672606678,A
sku22712,106194,48.63216076860806,A
sku1771,106024,48.64902723268192,A
sku29950,105978,48.66588637900368,A
sku9327,105976,48.682745207162306,A
sku18345,105938,48.69959799022139,A
sku19300,105886,48.716442501038976,A
sku21903,105827,48.7332776260441,A
sku18113,105827,48.75011275104922,A
sku29123,105771,48.766938967486595,A
sku1716,105712,48.7837557981115,A
sku4848,105626,48.800558947721626,A
sku8636,105619,48.81736098376079,A
sku28011,105370,48.83412340848974,A
sku16474,105213,48.85086085741264,A
sku16834,105140,48.86758669338115,A
sku28326,105138,48.88431221118652,A
sku27212,105010,48.901017366551294,A
sku14977,104827,48.91769340998929,A
sku17371,104690,48.93434765925259,A
sku19151,104502,48.950972001181256,A
sku2171,104422,48.96758361658456,A
sku28640,104353,48.98418425535973,A
sku13785,104286,49.0007742356699,A
sku29247,104178,49.01734703517082,A
sku823,104054,49.03390010855742,A
sku7751,104019,49.050447614089165,A
sku15952,103900,49.066976188914424,A
sku15018,103884,49.08350221843461,A
sku9411,103867,49.10002554356815,A
sku19273,103745,49.116529460750506,A
sku794,103719,49.13302924181212,A
sku14469,103701,49.14952615940551,A
sku1286,103468,49.16598601099377,A
sku4225,103400,49.18243504503546,A
sku556,103387,49.19888201101678,A
sku20174,103122,49.2152868203828,A
sku19947,103069,49.23168319842578,A
sku8120,103006,49.248069554330016,A
sku24932,102972,49.26445050146097,A
sku27956,102922,49.28082349451358,A
sku14852,102625,49.29714924034074,A
sku23994,102443,49.31344603332268,A
sku14297,102158,49.32969748805799,A
sku22960,102132,49.345944806672556,A
sku505,102124,49.36219085263458,A
sku23407,101998,49.37841685431915,A
sku25775,101640,49.39458590480268,A
sku14205,101622,49.41075209181801,A
sku23264,101610,49.42691636985453,A
sku14024,101506,49.44306410340807,A
sku4053,101387,49.459192906255126,A
sku10666,101285,49.475305482782325,A
sku25280,101255,49.49141328686251,A
sku15226,101191,49.5075109097224,A
sku24696,101160,49.523603601053715,A
sku7384,100944,49.53966193076652,A
sku20995,100855,49.55570610221985,A
sku5734,100827,49.571745819389314,A
sku12196,100743,49.58777217370712,A
sku2346,100730,49.60379645996456,A
sku18810,100726,49.61982010989574,A
sku23146,100653,49.63583214687252,A
sku8351,100564,49.65183002558981,A
sku22805,100310,49.66778749758906,A
sku21986,100277,49.68373971989659,A
sku28681,100277,49.69969194220412,A
sku9025,100227,49.715636210433296,A
sku28587,100205,49.73157697886799,A
sku19007,100145,49.74750820240866,A
sku14081,99996,49.76341572279583,A
sku30219,99996,49.77932324318299,A
sku19436,99921,49.79521883245262,A
sku20154,99871,49.811106467643896,A
sku29913,99651,49.8269591048904,A
sku21614,99603,49.842804106221685,A
sku5686,99495,49.85863192674371,A
sku15898,99305,49.87442952176799,A
sku26867,99257,49.89021948087704,A
sku6947,99242,49.90600705376259,A
sku26493,99032,49.92176121951904,A
sku30435,98932,49.93749947711878,A
sku18424,98814,49.95321896309359,A
sku3774,98743,49.96892715427713,A
sku28211,98738,49.984634550052846,A
sku20986,98706,50.00033685521841,A
sku11028,98609,50.01602372947196,A
sku968,98554,50.031701854239316,A
sku16570,98530,50.04737616104906,A
sku22570,98494,50.06304474092239,A
sku29514,98431,50.07870329865699,A
sku10804,98343,50.094347857213684,A
sku8380,98293,50.10998446169202,A
sku15917,98151,50.12559847658783,A
sku25161,98132,50.14120946893386,A
sku16199,98129,50.15681998403518,A
sku20795,98058,50.17241920434524,A
sku24780,98026,50.188013334045145,A
sku30073,98023,50.20360698650036,A
sku28733,97940,50.219187435185496,A
sku8353,97918,50.23476438407616,A
sku15492,97907,50.25033958306958,A
sku28975,97892,50.26591239583949,A
sku11321,97825,50.28147455014441,A
sku25337,97684,50.297014273948356,A
sku28589,97659,50.31255002071313,A
sku4794,97656,50.328085290233204,A
sku17108,97609,50.343613082919624,A
sku18932,97519,50.359126558265,A
sku13477,97440,50.374627466166565,A
sku20784,97409,50.39012344253956,A
sku16799,97055,50.405563104037775,A
sku12500,97023,50.42099767492586,A
sku24867,96993,50.43642747336692,A
sku5908,96959,50.451851863034705,A
sku16184,96764,50.46724523179689,A
sku21382,96741,50.482634941683024,A
sku10119,96720,50.49802131085627,A
sku17460,96689,50.513402748500916,A
sku3430,96659,50.52877941369856,A
sku13824,96639,50.54415289726485,A
sku14185,96608,50.55952144930256,A
sku5229,96543,50.574879661038416,A
sku17976,96498,50.59023071410375,A
sku3956,96484,50.605579540027136,A
sku30053,96456,50.62092391166665,A
sku19839,96451,50.63626748789832,A
sku12191,96403,50.65160342821478,A
sku3301,96350,50.666930937208164,A
sku16832,96334,50.682255900896486,A
sku6033,96309,50.69757688754562,A
sku20807,96269,50.71289151093208,A
sku23853,96171,50.72819054432496,A
sku2307,96126,50.74348241904731,A
sku6627,96084,50.758767612343846,A
sku23738,96062,50.774049305845914,A
sku4431,96029,50.78932574965626,A
sku16854,96018,50.804600443569356,A
sku11685,95610,50.819810232203075,A
sku29330,95585,50.83501604379761,A
sku446,95549,50.85021612845573,A
sku8669,95433,50.86539775965206,A
sku14487,95340,50.88056459626266,A
sku6126,95206,50.895710115943245,A
sku26356,95146,50.91084609072981,A
sku7558,95127,50.925979042966596,A
sku28341,95096,50.94110706367481,A
sku25014,95033,50.956225062244286,A
